Kode Universitas,Nama Universitas,No,Kode Prodi,Nama Prodi,Tingkat,Kuota,Peminat,Portofolio,Provinsi,Rank,Minat,Klaster
361,Universitas Gadjah Mada,25,13611026,MANAJEMEN SUMBERDAYA AKUATIK (MANAJEMEN SUMBER DAYA PERIKANAN),Sarjana,23,273.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,26,13611027,MIKROBIOLOGI PERTANIAN,Sarjana,11,134.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,27,13611028,ILMU DAN INDUSTRI PETERNAKAN,Sarjana,90,694.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,28,13611029,ARSITEKTUR,Sarjana,24,944.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,29,13611030,PERENCANAAN WILAYAH DAN KOTA,Sarjana,18,674.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,30,13611031,TEKNIK GEODESI,Sarjana,38,527.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,31,13611032,TEKNIK GEOLOGI,Sarjana,36,1105.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,32,13611033,TEKNIK KIMIA,Sarjana,42,800.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,33,13611034,TEKNIK ELEKTRO,Sarjana,30,755.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,34,13611035,TEKNIK MESIN,Sarjana,51,1019.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,35,13611036,TEKNIK SIPIL,Sarjana,33,1336.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,36,13611037,TEKNIK NUKLIR,Sarjana,15,377.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,37,13611038,TEKNIK FISIKA,Sarjana,42,215.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,38,13611039,TEKNIK INDUSTRI,Sarjana,36,1429.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,39,13611040,TEKNIK PERTANIAN,Sarjana,27,303.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,40,13611041,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,33,1015.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,41,13611042,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,30,388.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,42,13611043,HIGIENE GIGI,Sarjana,17,300.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,43,13611044,KEHUTANAN,Sarjana,90,1030.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,44,13611045,TEKNOLOGI INFORMASI,Sarjana,24,1627.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,45,13611046,ILMU AKTUARIA,Sarjana,17,417.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,46,13611047,TEKNIK BIOMEDIS,Sarjana,18,452.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,47,13611062,TEKNIK INFRASTRUKTUR LINGKUNGAN,Sarjana,15,557.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,48,13611063,ILMU EKONOMI,Sarjana,30,931.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,49,13611064,MANAJEMEN,Sarjana,45,2604.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,50,13611065,AKUNTANSI,Sarjana,45,2325.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,51,13611066,FILSAFAT,Sarjana,45,535.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,52,13611067,HUKUM,Sarjana,96,3584.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,53,13611068,ANTROPOLOGI BUDAYA,Sarjana,30,451.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,54,13611069,ARKEOLOGI,Sarjana,21,353.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,55,13611070,SEJARAH,Sarjana,15,248.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,56,13611071,SASTRA ARAB,Sarjana,21,429.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,57,13611072,BAHASA DAN SASTRA INDONESIA,Sarjana,27,448.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,58,13611073,SASTRA INGGRIS,Sarjana,21,708.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,60,13611075,BAHASA DAN SASTRA PRANCIS,Sarjana,14,134.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,61,13611076,BAHASA DAN KEBUDAYAAN JEPANG,Sarjana,18,393.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,62,13611077,BAHASA DAN KEBUDAYAAN KOREA,Sarjana,18,586.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,63,13611078,MANAJEMEN DAN KEBIJAKAN PUBLIK,Sarjana,24,1075.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,64,13611079,ILMU HUBUNGAN INTERNASIONAL,Sarjana,24,1482.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,65,13611080,POLITIK DAN PEMERINTAHAN,Sarjana,24,659.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,66,13611081,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,Sarjana,24,889.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,67,13611082,ILMU KOMUNIKASI,Sarjana,24,1614.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,68,13611083,SOSIOLOGI,Sarjana,24,420.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,69,13611084,PSIKOLOGI,Sarjana,68,4022.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,70,13611085,PARIWISATA,Sarjana,21,874.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,71,13611116,TEKNIK SUMBER DAYA AIR,Sarjana,15,353.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,72,13612048,MANAJEMEN INFORMASI KESEHATAN,Sarjana Terapan,36,3808.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,73,13612049,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,29,2167.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,74,13612050,TEKNOLOGI REKAYASA ELEKTRO,Sarjana Terapan,22,1109.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,75,13612051,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,22,529.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,76,13612052,TEKNOLOGI REKAYASA INTERNET,Sarjana Terapan,29,1075.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,77,13612053,TEKNIK PENGELOLAAN DAN PEMELIHARAAN INFRASTRUKTUR SIPIL,Sarjana Terapan,18,1571.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,78,13612054,TEKNOLOGI REKAYASA MESIN,Sarjana Terapan,18,929.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,79,13612055,TEKNIK PENGELOLAAN DAN PERAWATAN ALAT BERAT,Sarjana Terapan,18,788.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,80,13612056,PENGELOLAAN HUTAN,Sarjana Terapan,27,1386.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,81,13612057,TEKNOLOGI VETERINER,Sarjana Terapan,27,755.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,82,13612058,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,27,1201.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,83,13612059,TEKNOLOGI SURVEI DAN PEMETAAN DASAR,Sarjana Terapan,18,568.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,84,13612060,SISTEM INFORMASI GEOGRAFIS,Sarjana Terapan,18,894.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,85,13612061,TEKNOLOGI REKAYASA PELAKSANAAN BANGUNAN SIPIL,Sarjana Terapan,18,953.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,86,13612086,MANAJEMEN DAN PENILAIAN PROPERTI,Sarjana Terapan,30,1663.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,87,13612087,PERBANKAN,Sarjana Terapan,36,2144.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,88,13612088,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,30,3606.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,89,13612089,PEMBANGUNAN EKONOMI KEWILAYAHAN,Sarjana Terapan,30,1607.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,90,13612090,PENGELOLAAN ARSIP DAN REKAMAN INFORMASI,Sarjana Terapan,18,1517.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,91,13612091,BAHASA INGGRIS,Sarjana Terapan,18,1971.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,92,13612092,BISNIS PERJALANAN WISATA,Sarjana Terapan,27,1865.0,Tidak Ada,Yogyakarta,,,
361,Universitas Gadjah Mada,93,13612115,BAHASA JEPANG UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,15,1352.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,1,13621001,PENDIDIKAN MATEMATIKA,Sarjana,24,393.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,2,13621002,PENDIDIKAN FISIKA,Sarjana,28,108.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,3,13621003,PENDIDIKAN KIMIA,Sarjana,24,124.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,4,13621004,PENDIDIKAN BIOLOGI,Sarjana,24,259.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,5,13621005,PENDIDIKAN TEKNIK ELEKTRONIKA,Sarjana,12,86.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,6,13621006,PENDIDIKAN TEKNIK OTOMOTIF,Sarjana,24,228.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,7,13621007,PENDIDIKAN TEKNIK MESIN,Sarjana,24,239.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,8,13621008,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,24,136.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,9,13621009,PENDIDIKAN TEKNIK SIPIL & PERENCANAAN,Sarjana,24,248.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,10,13621010,MATEMATIKA,Sarjana,24,188.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,11,13621011,FISIKA,Sarjana,28,84.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,12,13621012,KIMIA,Sarjana,24,184.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,13,13621013,BIOLOGI,Sarjana,24,237.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,14,13621014,PENDIDIKAN TEKNIK MEKATRONIKA,Sarjana,24,107.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,15,13621015,PENDIDIKAN TEKNIK INFORMATIKA,Sarjana,21,867.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,16,13621016,PENDIDIKAN IPA,Sarjana,36,291.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,17,13621017,ILMU KEOLAHRAGAAN,Sarjana,36,301.0,Olahraga,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,18,13621018,STATISTIKA,Sarjana,24,283.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,19,13621019,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,Sarjana,60,870.0,Olahraga,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,20,13621020,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,60,440.0,Olahraga,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,21,13621021,PENDIDIKAN JASMANI SEKOLAH DASAR,Sarjana,36,240.0,Olahraga,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,22,13621022,TEKNIK ELEKTRO,Sarjana,24,610.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,23,13621023,TEKNOLOGI INFORMASI,Sarjana,33,1233.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,24,13621024,TEKNIK MANUFAKTUR,Sarjana,24,269.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,25,13621025,TEKNIK SIPIL,Sarjana,36,1062.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,26,13621026,MANAJEMEN PENDIDIKAN,Sarjana,24,411.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,27,13621027,BIMBINGAN & KONSELING,Sarjana,36,934.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,28,13621028,TEKNOLOGI PENDIDIKAN,Sarjana,24,228.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,29,13621029,PENDIDIKAN LUAR BIASA,Sarjana,36,346.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,30,13621030,PENDIDIKAN LUAR SEKOLAH,Sarjana,24,158.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,32,13621032,PENDIDIKAN KEWARGANEGARAAN,Sarjana,24,293.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,33,13621033,PENDIDIKAN SEJARAH,Sarjana,36,306.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,34,13621034,PENDIDIKAN GEOGRAFI,Sarjana,24,284.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,35,13621037,PENDIDIKAN TEKNIK BUSANA,Sarjana,24,612.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,36,13621038,PENDIDIKAN TEKNIK BOGA,Sarjana,24,820.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,37,13621039,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,36,715.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,38,13621040,PENDIDIKAN AKUNTANSI,Sarjana,36,249.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,39,13621041,PENDIDIKAN EKONOMI,Sarjana,36,328.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,40,13621042,MANAJEMEN,Sarjana,72,3438.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,41,13621043,ILMU SEJARAH,Sarjana,24,346.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,42,13621044,AKUNTANSI,Sarjana,45,1735.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,43,13621045,PENDIDIKAN SOSIOLOGI,Sarjana,24,312.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,44,13621046,PENDIDIKAN IPS,Sarjana,33,277.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,45,13621047,ADMINISTRASI PUBLIK,Sarjana,45,1658.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,46,13621048,KEBIJAKAN PENDIDIKAN,Sarjana,24,147.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,47,13621049,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,72,2067.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,48,13621050,PENDIDIKAN GURU PAUD,Sarjana,24,333.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,49,13621052,PENDIDIKAN BAHASA INGGRIS,Sarjana,72,826.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,50,13621053,PENDIDIKAN BAHASA JERMAN,Sarjana,24,116.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,51,13621054,PENDIDIKAN BAHASA PRANCIS,Sarjana,28,68.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,53,13621056,SASTRA INDONESIA,Sarjana,36,386.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,54,13621057,SASTRA INGGRIS,Sarjana,36,731.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,55,13621058,PENDIDIKAN SENI TARI,Sarjana,28,148.0,Tari,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,56,13621059,PENDIDIKAN SENI MUSIK,Sarjana,28,117.0,Musik,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,57,13621060,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,66,819.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,58,13621061,PENDIDIKAN BAHASA JAWA,Sarjana,54,368.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,59,13621062,ILMU KOMUNIKASI,Sarjana,54,2500.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,60,13621063,PSIKOLOGI,Sarjana,66,2894.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,61,13621075,ARSITEKTUR,Sarjana,12,573.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,62,13621090,TEKNIK INDUSTRI,Sarjana,36,994.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,63,13621091,PARIWISATA,Sarjana,36,1556.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,64,13621092,ILMU POLITIK,Sarjana,24,,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,65,13621093,ILMU HUKUM,Sarjana,36,,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,66,13621094,KEDOKTERAN,Sarjana,15,,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,68,13622076,TATA BUSANA,Sarjana Terapan,24,993.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,69,13622077,TATA RIAS DAN KECANTIKAN,Sarjana Terapan,36,1005.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,70,13622078,TEKNIK ELEKTRONIKA,Sarjana Terapan,24,314.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,71,13622079,AKUNTANSI,Sarjana Terapan,36,2517.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,72,13622080,TEKNIK ELEKTRO,Sarjana Terapan,12,765.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,73,13622081,MANAJEMEN PEMASARAN,Sarjana Terapan,36,2672.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,74,13622082,TEKNIK MESIN,Sarjana Terapan,12,935.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,75,13622083,TEKNIK SIPIL,Sarjana Terapan,12,1911.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,76,13622084,TATA BOGA,Sarjana Terapan,33,2466.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,77,13622085,MESIN OTOMOTIF,Sarjana Terapan,12,534.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,78,13622086,ADMINISTRASI PERKANTORAN,Sarjana Terapan,36,3888.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,79,13622087,PENGOBATAN TRADISIONAL INDONESIA,Sarjana Terapan,14,299.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,80,13622088,PENGELOLAAN USAHA REKREASI,Sarjana Terapan,14,382.0,Tidak Ada,Yogyakarta,,,
362,Universitas Negeri Yogyakarta,81,13622089,PROMOSI KESEHATAN,Sarjana Terapan,12,807.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",1,13631001,TEKNIK GEOLOGI,Sarjana,155,2007.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",2,13631002,TEKNIK PERTAMBANGAN,Sarjana,154,3673.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",3,13631003,TEKNIK PERMINYAKAN,Sarjana,158,1823.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",4,13631004,TEKNIK LINGKUNGAN,Sarjana,100,954.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",5,13631005,TEKNIK GEOFISIKA,Sarjana,66,324.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",6,13631006,TEKNIK KIMIA,Sarjana,144,587.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",7,13631007,TEKNIK INDUSTRI,Sarjana,136,1526.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",8,13631008,TEKNIK INFORMATIKA,Sarjana,136,1594.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",9,13631009,AGROTEKNOLOGI,Sarjana,151,616.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",10,13631010,AGRIBISNIS,Sarjana,112,678.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",11,13631011,METALURGI,Sarjana,67,930.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",12,13631012,ILMU TANAH,Sarjana,74,433.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",13,13631013,SISTEM INFORMASI,Sarjana,115,1204.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",14,13631014,TEKNIK GEOMATIKA,Sarjana,65,333.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",15,13631015,MANAJEMEN,Sarjana,433,2938.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",16,13631016,AKUNTANSI,Sarjana,262,1711.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",17,13631017,EKONOMI PEMBANGUNAN,Sarjana,185,787.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",18,13631018,ILMU HUBUNGAN INTERNASIONAL,Sarjana,126,964.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",19,13631019,ILMU ADMINISTRASI BISNIS,Sarjana,117,1652.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",20,13631020,ILMU KOMUNIKASI,Sarjana,127,1857.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",21,13631021,HUBUNGAN MASYARAKAT,Sarjana,107,1366.0,Tidak Ada,Yogyakarta,,,
363,"UPN ""Veteran"" Yogyakarta",22,13633022,TEKNIK KIMIA,Diploma Tiga,40,2209.0,Tidak Ada,Yogyakarta,,,
364,ISI Yogyakarta,1,13641001,SENI TARI,Sarjana,32,159.0,Tari,Yogyakarta,,,
364,ISI Yogyakarta,2,13641002,SENI MUSIK,Sarjana,50,181.0,Musik,Yogyakarta,,,
364,ISI Yogyakarta,3,13641003,PENDIDIKAN MUSIK,Sarjana,36,114.0,Musik,Yogyakarta,,,
364,ISI Yogyakarta,4,13641004,PENCIPTAAN MUSIK,Sarjana,18,79.0,Musik,Yogyakarta,,,
364,ISI Yogyakarta,5,13641005,SENI TEATER,Sarjana,28,34.0,Teater,Yogyakarta,,,
364,ISI Yogyakarta,12,13641012,TELEVISI DAN FILM,Sarjana,40,600.0,Film dan Televisi,Yogyakarta,,,
364,ISI Yogyakarta,13,13641013,FOTOGRAFI,Sarjana,48,243.0,Fotografi,Yogyakarta,,,
364,ISI Yogyakarta,14,13641014,SENI KARAWITAN,Sarjana,20,35.0,Seni Karawitan,Yogyakarta,,,
364,ISI Yogyakarta,15,13641015,ETNOMUSIKOLOGI,Sarjana,20,16.0,Etnomusikologi,Yogyakarta,,,
364,ISI Yogyakarta,16,13641016,SENI PEDALANGAN,Sarjana,6,6.0,Seni Pedalangan,Yogyakarta,,,
364,ISI Yogyakarta,17,13641017,TATA KELOLA SENI,Sarjana,30,117.0,Tidak Ada,Yogyakarta,,,
364,ISI Yogyakarta,19,13642018,PENYAJIAN MUSIK,Sarjana Terapan,18,180.0,Musik,Yogyakarta,,,
364,ISI Yogyakarta,23,13642025,PRODUKSI FILM DAN TELEVISI,Sarjana Terapan,14,363.0,Film dan Televisi,Yogyakarta,,,
364,ISI Yogyakarta,24,13642026,TEATER MUSIKAL,Sarjana Terapan,10,,Sendratasik,Yogyakarta,,,
371,Universitas Jember,1,13711001,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,Sarjana,80,292.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,2,13711002,AGRIBISNIS,Sarjana,72,432.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,3,13711003,PENDIDIKAN MATEMATIKA,Sarjana,102,314.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,4,13711004,PENDIDIKAN FISIKA,Sarjana,66,75.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,5,13711005,PENDIDIKAN BIOLOGI,Sarjana,66,272.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,6,13711006,TEKNOLOGI HASIL PERTANIAN,Sarjana,60,206.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,7,13711007,TEKNIK PERTANIAN,Sarjana,60,200.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,8,13711008,PENDIDIKAN  DOKTER GIGI,Sarjana,76,1252.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,9,13711009,MATEMATIKA,Sarjana,54,125.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,10,13711010,FISIKA,Sarjana,48,63.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,11,13711011,KIMIA,Sarjana,54,131.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,12,13711012,BIOLOGI,Sarjana,54,225.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,13,13711013,PENDIDIKAN DOKTER,Sarjana,76,1791.0,Tidak Ada,Jawa Timur,,,
371,Universitas Jember,14,13711014,KESEHATAN MASYARAKAT,Sarjana,100,1076.0,Tidak Ada,Jawa Timur,,,
